Season,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,HomeShots,AwayShots,HomeShotsOnTarget,AwayShotsOnTarget,HomeCorners,AwayCorners,HomeFouls,AwayFouls,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards
21,26,8,2,0,2,1,0,2,15,6,7,2,9,3,7,13,0,0,0,0
21,30,15,1,1,1,1,0,2,5,13,1,5,4,6,11,15,1,2,0,0
21,40,36,2,3,0,1,1,1,8,23,3,10,2,8,7,13,2,3,0,0
21,1,22,3,3,1,3,2,2,12,16,4,8,6,11,11,9,1,3,1,0
21,24,23,2,0,2,1,0,2,22,5,11,1,7,6,11,7,1,0,0,0
21,45,0,0,1,0,0,1,0,15,12,4,2,7,4,12,13,2,3,0,1
21,27,36,1,1,1,1,0,2,12,13,8,4,1,4,12,13,4,0,0,0
21,8,15,0,0,1,0,0,1,9,6,2,3,3,9,10,10,1,0,0,0
21,17,22,3,0,2,2,0,2,21,7,10,0,5,3,8,9,1,1,0,0
21,41,9,0,2,0,0,1,0,9,11,1,6,4,5,16,9,3,2,0,0
21,30,26,0,4,0,0,1,0,8,22,3,9,4,12,7,8,0,2,0,0
21,10,24,0,1,0,0,1,0,8,12,5,4,5,8,7,6,0,1,0,0
21,29,1,1,0,2,1,0,2,10,11,2,1,3,6,22,15,3,4,0,0
21,40,45,0,2,0,0,2,0,17,11,7,7,7,3,13,13,3,1,0,0
21,23,43,2,2,1,1,1,1,13,8,2,3,5,4,10,9,1,2,0,0
21,27,9,2,0,2,0,0,1,19,10,7,3,10,2,8,10,3,1,0,1
21,43,29,1,1,1,1,1,1,11,14,3,3,3,7,3,7,3,3,0,0
21,0,8,2,1,2,0,0,1,24,6,8,2,14,0,10,5,1,1,0,0
21,1,41,0,1,0,0,0,1,20,8,1,4,10,5,12,7,1,2,0,0
21,9,10,0,3,0,0,2,0,11,10,1,4,4,4,12,12,1,4,0,0
21,15,13,0,1,0,0,0,1,7,9,0,3,4,4,4,20,1,3,0,0
21,24,30,3,1,2,0,0,1,29,6,8,1,9,4,7,8,0,1,0,0
21,36,17,2,0,2,0,0,1,19,9,11,0,4,4,6,9,0,2,0,0
21,26,40,2,3,0,1,1,1,21,6,4,5,10,0,5,7,0,3,0,0
21,22,27,2,4,0,0,2,0,16,15,6,9,3,3,13,19,6,3,0,0
21,45,23,2,1,2,1,1,1,11,17,3,7,7,10,12,9,4,4,0,0
21,10,40,1,0,2,0,0,1,15,12,4,2,3,7,8,8,0,0,0,0
21,41,15,1,4,0,1,2,0,8,7,1,5,6,4,12,9,2,1,0,0
21,24,22,6,0,2,3,0,2,23,3,15,2,4,0,5,11,0,3,0,0
21,0,45,2,1,2,0,1,0,26,6,5,2,5,4,8,9,1,1,0,0
21,36,30,2,0,2,1,0,2,27,8,9,1,13,6,12,9,1,2,0,0
21,22,40,0,4,0,0,3,0,19,15,3,11,3,6,16,11,4,2,0,0
21,8,29,0,2,0,0,2,0,6,26,1,11,6,6,9,7,3,1,1,0
21,15,10,1,1,1,1,0,2,11,5,4,1,5,4,5,17,0,2,0,0
21,27,41,0,0,1,0,0,1,22,10,3,2,4,3,2,7,0,0,0,0
21,9,1,0,2,0,0,1,0,12,9,1,4,7,2,17,11,4,5,0,0
21,17,26,0,1,0,0,0,1,6,13,2,8,3,4,7,14,3,2,0,0
21,43,45,1,0,2,0,0,1,13,14,4,1,3,5,8,2,1,0,0,0
21,10,23,0,2,0,0,0,1,9,22,2,6,6,8,10,13,1,1,0,0
21,23,22,1,0,2,0,0,1,7,19,4,4,5,10,9,12,1,2,0,0
21,1,36,4,0,2,2,0,2,14,11,9,1,4,7,10,8,1,1,0,0
21,10,13,0,4,0,0,0,1,6,11,1,5,5,2,12,7,2,0,0,0
21,29,9,2,1,2,2,0,2,10,15,4,4,4,7,8,10,1,1,0,0
21,30,8,1,3,0,0,1,0,15,10,7,6,5,5,13,18,2,5,0,0
21,45,15,0,2,0,0,2,0,12,12,5,8,7,7,13,8,0,3,0,0
21,24,43,1,0,2,1,0,2,22,13,5,5,4,6,7,7,2,1,0,0
21,41,0,2,3,0,1,2,0,13,16,7,4,1,5,5,11,1,2,0,0
21,26,27,4,1,2,2,1,2,24,5,10,2,9,3,10,14,0,1,0,0
21,40,17,5,0,2,3,0,2,14,6,7,0,5,2,15,10,2,0,0,0
21,30,13,1,3,0,0,2,0,9,15,3,7,3,8,8,15,0,2,0,0
21,36,29,1,2,0,1,1,1,14,8,5,4,12,5,6,7,1,1,0,0
21,45,41,4,0,2,2,0,2,10,9,5,0,5,2,11,10,2,2,0,0
21,22,1,0,3,0,0,1,0,4,15,1,9,3,5,17,11,5,3,0,0
21,9,24,0,2,0,0,1,0,8,18,3,9,7,6,12,15,3,1,0,0
21,8,10,2,0,2,0,0,1,13,7,4,1,2,9,6,10,1,1,0,1
21,27,40,3,2,2,2,1,2,10,10,6,3,4,5,8,7,2,1,0,0
21,13,29,1,0,2,0,0,1,8,7,3,2,7,2,17,16,4,3,0,0
21,17,45,0,1,0,0,0,1,8,14,2,3,5,2,13,11,2,1,1,0
21,22,30,2,1,2,1,0,2,13,12,7,4,6,2,18,8,3,1,0,0
21,36,41,1,2,0,1,2,0,13,9,7,5,11,3,8,12,3,2,0,0
21,43,1,2,1,2,0,0,1,11,13,4,7,5,7,9,3,1,0,0,0
21,0,23,2,0,2,1,0,2,21,6,8,3,2,6,8,10,0,3,0,0
21,15,26,0,0,1,0,0,1,7,18,1,4,2,6,6,11,3,1,0,0
21,9,40,0,2,0,0,1,0,15,17,0,7,6,3,11,9,2,2,0,0
21,0,24,0,2,0,0,0,1,9,9,2,3,1,6,9,9,0,1,0,0
21,17,29,1,0,2,0,0,1,9,17,3,6,5,7,13,11,2,1,1,0
21,45,22,2,3,0,2,0,2,14,15,8,6,2,5,13,14,1,4,1,0
21,1,0,0,1,0,0,1,0,8,10,1,3,6,5,13,14,3,3,0,0
21,23,8,2,1,2,2,0,2,12,15,4,6,2,5,10,10,1,2,0,0
21,40,43,3,1,2,2,1,2,17,6,4,1,5,3,7,7,0,1,0,0
21,24,41,2,0,2,1,0,2,20,5,3,2,9,3,9,8,1,1,0,0
21,9,30,0,0,1,0,0,1,31,6,4,0,11,2,12,11,1,1,0,0
21,10,26,0,2,0,0,2,0,3,18,1,6,1,8,11,6,1,0,0,0
21,13,8,1,4,0,0,0,1,21,17,8,6,12,7,11,7,0,0,0,0
21,22,36,1,1,1,1,0,2,12,14,3,6,4,7,14,7,1,1,0,0
21,45,1,2,1,2,2,0,2,11,15,5,5,4,9,15,8,4,3,0,0
21,27,23,1,1,1,0,0,1,11,11,5,3,6,5,13,6,2,2,0,0
21,43,17,2,1,2,1,0,2,11,13,5,2,2,4,9,12,1,1,0,1
21,40,29,5,1,2,1,1,1,19,8,6,1,2,3,10,7,2,3,0,0
21,15,0,3,0,2,2,0,2,6,12,5,3,0,2,11,15,0,2,0,0
21,10,17,3,2,2,1,2,0,13,16,4,4,9,6,11,16,2,2,0,0
21,29,45,1,0,2,0,0,1,12,5,4,2,1,2,6,13,1,1,0,0
21,17,27,1,0,2,1,0,2,7,12,3,4,5,7,4,10,2,2,0,0
21,0,9,1,2,0,0,1,0,20,8,4,3,11,2,12,19,3,4,0,0
21,36,13,0,6,0,0,4,0,4,24,1,14,3,3,11,10,1,0,0,0
21,41,22,0,3,0,0,1,0,8,10,1,5,3,8,8,12,2,0,0,0
21,1,40,0,4,0,0,1,0,9,11,8,5,9,3,12,14,2,3,0,0
21,8,43,2,0,2,0,0,1,15,5,7,1,4,6,2,6,0,1,0,0
21,23,15,2,1,2,2,0,2,12,11,3,3,3,4,11,12,1,1,0,0
21,30,10,2,0,2,1,0,2,17,18,6,4,6,7,12,10,1,1,0,0
21,26,24,2,2,1,2,1,2,11,6,5,4,4,1,9,11,1,4,0,0
21,40,9,0,1,0,0,0,1,5,12,0,5,4,4,14,10,3,3,0,0
21,27,30,3,2,2,2,1,2,20,15,9,4,6,7,7,6,0,0,0,0
21,36,0,1,0,2,1,0,2,9,23,3,6,6,8,6,6,2,1,0,0
21,41,8,1,2,0,0,1,0,17,16,4,5,6,5,11,9,2,1,0,0
21,29,23,2,1,2,1,1,1,16,8,7,2,3,5,10,10,2,2,0,0
21,43,10,1,1,1,0,1,0,21,9,8,1,13,4,9,10,2,2,0,0
21,24,27,4,0,2,2,0,2,14,2,5,1,10,2,3,6,1,2,0,0
21,13,0,2,4,0,2,2,1,11,14,2,4,6,1,7,6,3,1,0,0
21,17,23,1,1,1,0,1,0,13,11,3,3,5,4,8,17,3,1,0,0
21,29,15,1,0,2,1,0,2,13,10,4,2,2,5,12,12,1,1,0,0
21,26,9,3,0,2,0,0,1,17,2,5,1,7,4,12,7,0,3,0,0
21,10,36,2,0,2,2,0,2,16,11,6,3,10,10,7,7,2,2,0,0
21,0,27,3,1,2,2,1,2,14,14,7,5,1,7,9,12,3,4,0,0
21,23,1,0,0,1,0,0,1,5,11,2,3,7,6,15,16,3,2,0,0
21,26,41,5,1,2,3,1,2,21,5,8,2,11,4,9,7,1,0,0,0
21,30,29,0,3,0,0,2,0,5,13,2,7,2,3,11,10,0,2,0,0
21,8,40,0,0,1,0,0,1,15,9,2,0,12,8,8,7,2,1,0,0
21,9,36,2,2,1,2,1,2,8,18,5,5,6,6,12,7,1,0,0,0
21,10,45,1,0,2,0,0,1,14,10,5,4,3,6,8,7,3,1,0,0
21,13,43,1,0,2,0,0,1,26,6,5,2,3,1,11,9,1,0,0,1
21,24,17,2,0,2,0,0,1,18,9,4,1,13,1,8,8,2,5,0,0
21,15,22,0,0,1,0,0,1,17,9,7,2,6,3,12,13,2,2,0,0
21,27,13,1,1,1,0,0,1,6,21,3,6,2,9,9,12,0,1,0,0
21,29,24,0,1,0,0,1,0,4,24,2,10,0,6,11,11,1,3,0,0
21,1,30,2,0,2,1,0,2,21,9,6,3,2,3,16,8,4,1,0,0
21,36,15,1,2,0,1,0,2,8,14,3,5,6,7,13,11,1,3,0,0
21,41,10,1,2,0,1,0,2,13,17,1,6,5,6,13,9,1,2,0,0
21,45,9,0,3,0,0,1,0,11,17,1,9,7,3,6,4,2,1,0,0
21,22,26,0,4,0,0,1,0,7,19,2,6,3,6,13,3,1,2,0,0
21,17,13,1,0,2,0,0,1,9,17,4,5,3,8,9,12,3,5,0,0
21,40,23,3,1,2,1,0,2,13,6,7,2,7,3,13,8,2,3,0,0
21,43,0,1,2,0,1,1,1,8,13,3,7,3,7,8,9,2,2,0,0
21,27,8,3,0,2,1,0,2,9,12,5,4,3,8,4,6,1,0,0,0
21,8,36,3,0,2,2,0,2,18,19,5,4,4,7,12,9,0,1,0,0
21,10,1,1,3,0,0,2,0,14,12,6,7,4,5,13,11,1,2,0,0
21,13,45,2,2,1,0,0,1,19,14,6,4,9,3,7,11,1,3,0,0
21,15,41,1,0,2,1,0,2,15,6,7,1,8,5,11,18,2,1,0,1
21,9,27,4,0,2,1,0,2,17,15,6,5,7,6,13,9,0,2,0,0
21,24,40,1,1,1,0,0,1,22,8,3,3,11,5,12,8,3,2,0,0
21,0,22,2,1,2,2,0,2,19,3,9,2,8,2,13,15,2,2,0,1
21,23,17,1,2,0,1,2,0,16,10,9,4,6,1,11,6,3,0,0,0
21,30,43,0,4,0,0,3,0,8,13,2,5,9,5,7,7,1,1,0,0
21,26,29,5,0,2,2,0,2,21,7,9,3,8,2,6,11,1,3,0,0
21,1,24,1,2,0,1,1,1,9,17,4,6,2,3,10,12,0,0,0,0
21,22,13,0,3,0,0,1,0,5,17,0,4,1,5,10,14,1,0,1,0
21,23,30,3,0,2,0,0,1,20,9,8,5,10,2,10,5,0,0,0,0
21,41,17,0,0,1,0,0,1,6,16,0,5,1,13,5,12,1,2,0,0
21,45,26,1,5,0,1,3,0,7,16,3,5,6,2,2,10,0,1,0,0
21,40,0,3,0,2,2,0,2,16,8,6,4,2,2,8,15,1,3,0,1
21,40,10,1,0,2,1,0,2,21,8,8,1,8,2,12,8,3,2,0,0
21,1,15,1,1,1,0,0,1,13,16,4,4,1,5,11,15,1,3,0,0
21,22,9,1,1,1,0,1,0,19,16,5,6,8,1,16,8,3,2,0,0
21,41,23,1,5,0,1,2,0,13,13,5,7,7,3,4,6,0,1,0,0
21,43,26,2,2,1,2,0,2,6,31,2,8,4,9,9,5,3,1,0,0
21,45,30,1,1,1,0,1,0,17,11,4,2,5,3,5,10,0,3,0,0
21,17,8,2,3,0,2,1,2,10,18,5,7,5,2,8,8,0,3,2,0
21,29,0,2,0,2,0,0,1,16,11,4,2,12,8,11,8,0,3,0,0
21,36,24,1,2,0,1,1,1,4,24,2,5,1,9,6,6,2,0,0,0
21,17,15,3,2,2,0,2,0,12,7,6,5,4,5,9,13,2,3,0,0
21,1,10,1,1,1,0,1,0,22,10,9,5,13,6,11,20,0,1,0,1
21,13,23,1,1,1,1,1,1,20,2,7,1,6,0,13,7,4,1,0,0
21,0,17,5,1,2,2,1,2,26,6,9,2,12,2,8,9,0,1,0,0
21,8,22,1,2,0,0,0,1,14,14,5,6,3,2,11,13,2,1,1,0
21,9,43,3,1,2,0,1,0,18,7,7,2,5,6,9,9,1,1,0,0
21,10,29,1,2,0,0,1,0,12,8,5,6,8,2,8,9,1,0,0,0
21,13,41,2,1,2,1,0,2,19,8,8,3,3,3,9,9,0,0,0,0
21,15,27,1,0,2,1,0,2,6,10,3,4,3,6,12,22,2,4,0,0
21,23,36,4,1,2,0,0,1,12,7,6,2,3,3,10,5,0,1,0,0
21,24,45,3,1,2,1,1,1,29,7,8,5,5,3,6,3,1,0,0,0
21,26,1,3,2,2,0,1,0,24,4,5,2,13,1,5,11,0,1,0,0
21,30,40,0,5,0,0,2,0,9,19,0,13,3,2,13,7,3,1,0,0
22,15,0,0,2,0,0,1,0,10,10,2,2,3,5,16,11,1,2,0,0
22,18,24,2,2,1,1,0,2,9,11,3,4,4,4,7,9,2,0,0,0
22,6,1,2,0,2,1,0,2,7,15,3,2,5,5,18,16,3,3,0,0
22,22,45,2,1,2,1,1,1,12,15,4,6,6,4,13,9,2,0,0,0
22,29,31,2,0,2,0,0,1,23,5,10,0,11,1,9,14,0,3,0,0
22,40,36,4,1,2,2,1,2,18,10,8,2,10,2,11,6,3,0,0,0
22,17,13,0,1,0,0,1,0,8,15,4,6,4,16,14,11,3,2,0,0
22,23,8,2,2,1,1,0,2,14,8,5,3,5,6,6,5,0,0,0,0
22,27,9,1,2,0,0,2,0,17,15,5,4,6,2,7,12,4,1,0,0
22,43,26,0,2,0,0,1,0,6,14,1,2,1,4,8,4,0,1,0,0
22,1,17,2,1,2,1,0,2,12,15,4,4,5,8,9,7,4,1,0,0
22,0,23,4,2,2,2,0,2,19,6,7,2,6,2,15,9,1,1,0,0
22,9,29,0,0,1,0,0,1,13,4,7,1,7,3,8,6,2,3,0,0
22,26,6,4,0,2,3,0,2,19,3,7,1,11,1,9,9,0,3,0,0
22,36,22,2,2,1,0,0,1,14,13,4,5,2,5,10,12,1,3,0,0
22,45,18,0,0,1,0,0,1,7,9,1,3,5,3,7,14,3,3,0,0
22,8,27,4,0,2,4,0,2,13,15,7,4,8,2,6,15,0,4,0,0
22,31,43,1,0,2,1,0,2,13,19,6,5,6,7,10,11,4,1,0,0
22,13,40,2,2,1,1,0,2,16,10,3,5,8,5,9,9,3,0,0,0
22,24,15,1,1,1,0,1,0,24,7,4,3,4,2,7,8,2,4,1,0
22,40,45,1,0,2,0,0,1,11,20,4,3,8,6,10,8,2,2,0,0
22,15,1,3,1,2,1,1,1,17,13,9,5,4,2,16,14,2,1,0,0
22,17,31,1,1,1,0,0,1,19,14,8,5,6,2,6,9,3,2,0,0
22,18,8,3,2,2,2,1,2,18,13,9,5,6,3,13,7,3,2,0,0
22,23,36,1,2,0,0,0,1,6,9,1,3,2,5,11,15,2,3,0,0
22,6,0,0,3,0,0,2,0,6,14,1,6,3,4,12,10,2,1,0,0
22,22,13,3,0,2,2,0,2,12,14,6,3,4,6,16,15,0,1,0,1
22,43,9,0,2,0,0,1,0,13,11,3,2,5,4,10,7,2,0,0,0
22,29,26,3,3,1,2,1,2,12,21,6,10,5,5,14,7,4,2,0,0
22,27,24,2,1,2,1,0,2,12,17,4,5,6,8,11,7,3,1,0,0
22,36,27,0,1,0,0,0,1,17,11,5,6,5,3,4,14,0,3,0,0
22,8,17,1,1,1,0,1,0,19,14,5,7,8,5,8,8,2,2,0,0
22,9,22,1,0,2,0,0,1,13,10,4,2,5,3,10,14,2,3,0,0
22,13,23,2,1,2,0,0,1,7,17,3,5,3,11,10,7,1,2,1,0
22,24,6,9,0,2,5,0,2,19,5,12,2,8,1,6,5,0,1,0,0
22,26,15,4,2,2,0,2,0,18,2,5,2,6,1,14,8,1,2,0,0
22,0,18,2,1,2,0,0,1,22,11,8,3,9,2,6,12,2,3,0,0
22,1,43,0,1,0,0,0,1,9,7,3,2,3,2,10,10,2,0,0,0
22,45,29,1,1,1,1,0,2,10,21,4,6,4,13,10,11,2,1,0,0
22,31,40,0,2,0,0,1,0,17,18,1,7,6,1,11,13,6,1,0,0
22,15,8,1,1,1,0,0,1,13,9,4,3,4,6,11,8,1,2,0,0
22,18,9,2,1,2,0,0,1,10,7,3,4,3,3,9,11,2,1,0,0
22,36,13,2,1,2,2,1,2,9,10,7,4,5,3,15,10,2,1,0,0
22,22,17,1,1,1,0,1,0,14,7,5,2,10,2,10,9,3,3,0,0
22,0,1,2,1,2,1,0,2,22,4,9,3,10,3,10,14,2,3,0,0
22,6,45,0,0,1,0,0,1,5,17,2,4,2,5,12,12,2,1,0,0
22,26,31,6,0,2,3,0,2,17,8,9,1,10,1,9,7,0,1,0,0
22,43,40,1,1,1,0,1,0,14,13,4,4,3,4,10,9,2,5,0,0
22,24,29,2,1,2,0,1,0,23,5,6,2,13,0,9,10,0,2,0,0
22,23,27,0,1,0,0,1,0,10,9,2,2,1,3,7,15,1,3,0,0
22,17,24,0,0,1,0,0,1,14,23,3,8,7,9,7,11,2,2,0,0
22,8,22,5,2,2,2,1,2,14,17,8,6,2,6,8,9,2,2,0,0
22,13,43,2,1,2,0,0,1,8,6,3,3,10,3,6,11,4,2,0,0
22,29,15,0,0,1,0,0,1,23,19,6,9,13,5,19,12,2,1,0,0
22,31,6,2,3,0,2,0,2,11,8,3,3,4,6,13,10,2,1,0,0
22,40,18,2,1,2,1,0,2,23,9,10,3,10,3,9,6,3,4,0,0
22,45,36,1,0,2,1,0,2,7,12,2,1,5,6,10,14,4,2,0,0
22,1,26,1,1,1,0,0,1,3,13,1,4,1,4,7,6,2,0,0,0
22,9,23,5,2,2,2,2,1,23,6,11,4,10,1,6,8,1,1,0,0
22,27,0,3,1,2,1,0,2,10,16,6,3,2,5,13,9,3,3,0,0
22,1,36,1,0,2,1,0,2,11,7,3,1,6,3,13,13,3,1,0,0
22,31,18,2,3,0,1,0,2,11,15,3,7,2,10,11,10,2,4,0,0
22,45,26,0,3,0,0,2,0,6,16,1,7,5,7,7,9,2,1,1,0
22,29,6,1,1,1,0,0,1,20,10,7,3,8,1,10,11,2,2,0,0
22,40,23,6,2,2,2,2,1,16,19,11,7,6,1,9,9,1,2,0,0
22,8,0,0,3,0,0,2,0,5,13,2,7,3,3,10,10,0,2,0,0
22,17,43,1,0,2,0,0,1,7,14,2,4,5,14,8,11,3,1,0,0
22,0,40,3,1,2,1,1,1,22,7,9,3,5,2,10,10,2,1,0,1
22,6,8,0,0,1,0,0,1,7,13,1,4,7,8,11,10,1,2,0,0
22,15,13,1,2,0,1,1,1,7,13,3,3,5,2,11,13,1,3,0,0
22,18,29,1,4,0,0,3,0,3,19,1,10,1,8,9,10,2,0,1,0
22,24,9,3,3,1,1,2,0,15,6,7,6,9,2,9,13,1,1,0,0
22,36,17,1,2,0,0,0,1,22,12,6,5,7,6,11,10,2,2,0,0
22,43,45,2,0,2,1,0,2,18,15,5,4,1,6,8,6,2,2,0,0
22,26,27,6,3,2,4,0,2,22,12,10,8,5,1,3,9,0,3,0,0
22,22,1,0,0,1,0,0,1,9,19,1,7,2,9,23,12,3,2,1,0
22,23,31,4,0,2,3,0,2,17,10,7,3,6,6,13,12,2,4,0,0
22,6,23,2,1,2,0,1,0,10,9,4,5,7,2,8,16,1,2,0,0
22,13,45,3,0,2,1,0,2,20,8,7,2,4,2,8,8,2,0,0,0
22,26,36,4,0,2,2,0,2,21,5,8,0,9,1,4,8,0,1,0,0
22,29,8,5,1,2,2,0,2,16,6,6,3,9,5,14,9,0,1,0,0
22,9,40,0,1,0,0,1,0,14,8,4,3,6,2,9,14,1,2,0,0
22,15,22,2,1,2,1,1,1,13,10,5,4,5,3,13,23,3,3,0,0
22,43,18,3,1,2,1,1,1,17,8,8,2,4,2,9,7,1,3,0,0
22,0,24,3,2,2,2,1,2,11,8,7,3,4,3,11,11,1,2,0,0
22,17,27,1,2,0,1,2,0,11,12,2,4,5,4,7,13,2,1,0,0
22,31,1,1,1,1,1,1,1,6,12,3,2,1,4,13,19,3,3,0,0
22,8,9,2,0,2,1,0,2,7,21,3,7,2,11,12,15,3,1,0,0
22,23,15,0,0,1,0,0,1,14,8,5,1,9,2,18,13,2,2,0,0
22,18,6,2,2,1,1,2,0,19,10,4,6,5,6,9,11,2,0,0,0
22,45,31,1,0,2,0,0,1,9,10,2,2,4,5,17,13,2,2,0,0
22,40,17,2,0,2,0,0,1,21,4,7,0,7,1,12,13,1,4,0,0
22,1,13,0,2,0,0,1,0,18,8,7,4,7,1,12,11,0,3,0,0
22,22,0,0,1,0,0,1,0,16,9,4,4,6,3,10,11,0,2,0,0
22,27,29,0,0,1,0,0,1,15,9,2,2,4,4,13,11,3,1,0,0
22,36,43,1,1,1,1,0,2,10,25,8,4,4,14,7,3,1,1,0,0
22,24,26,1,0,2,0,0,1,13,16,2,6,5,6,10,7,3,1,0,0
22,9,31,0,0,1,0,0,1,19,3,7,0,9,1,10,14,3,1,0,0
22,15,45,2,1,2,0,1,0,14,10,4,4,4,3,14,18,3,1,0,0
22,6,36,0,1,0,0,1,0,15,9,3,3,7,3,8,13,1,3,0,0
22,8,13,0,0,1,0,0,1,8,14,5,5,6,2,7,7,0,0,0,0
22,24,43,1,0,2,1,0,2,22,8,7,3,8,3,9,8,0,0,0,0
22,29,17,1,0,2,1,0,2,16,1,4,0,8,2,9,12,2,4,0,0
22,27,40,2,0,2,0,0,1,28,9,10,2,8,3,7,7,1,0,0,0
22,18,1,3,0,2,1,0,2,18,12,8,6,9,7,11,11,0,2,0,1
22,23,22,2,0,2,2,0,2,5,14,1,2,2,9,15,11,2,1,0,0
22,31,24,1,0,2,0,0,1,10,15,7,7,2,11,14,8,2,1,0,0
22,17,15,3,0,2,1,0,2,9,9,6,2,3,4,16,14,3,4,0,0
22,26,9,3,1,2,2,0,2,10,8,4,2,7,3,11,12,1,3,0,0
22,13,27,1,1,1,0,0,1,6,13,2,6,6,4,8,10,1,4,0,0
22,1,8,4,0,2,3,0,2,19,12,11,3,7,6,14,11,1,0,0,0
22,22,18,2,3,0,1,1,1,14,11,5,5,3,6,12,8,1,1,0,0
22,36,0,1,1,1,0,1,0,10,12,3,3,9,4,11,8,2,1,0,0
22,45,23,0,4,0,0,2,0,21,5,5,4,9,2,10,13,2,1,0,0
22,40,29,1,2,0,0,2,0,17,13,5,5,6,7,12,6,4,2,0,0
22,43,6,2,0,2,1,0,2,20,5,4,3,5,0,9,11,0,2,0,0
22,23,26,0,1,0,0,0,1,10,15,5,5,3,10,5,10,0,0,0,0
22,6,40,2,3,0,1,0,2,6,23,4,7,2,19,10,5,1,2,0,0
22,8,45,1,1,1,0,0,1,12,14,3,4,3,6,10,17,3,3,0,1
22,9,13,4,1,2,3,0,2,19,15,9,7,8,7,16,6,1,2,0,0
22,15,36,1,0,2,1,0,2,12,14,3,4,8,4,13,12,3,3,0,0
22,29,1,4,0,2,1,0,2,20,3,7,0,3,0,11,11,1,1,0,0
22,18,17,0,0,1,0,0,1,24,9,6,4,13,4,10,8,2,1,0,0
22,24,22,1,2,0,1,1,1,22,14,10,6,14,5,9,3,0,1,0,0
22,0,31,5,0,2,1,0,2,24,5,10,2,9,4,9,8,0,1,0,0
22,27,43,1,0,2,1,0,2,16,13,3,5,5,10,12,10,1,3,0,0
22,22,6,4,3,2,1,2,0,18,9,4,6,13,3,16,10,2,2,0,0
22,26,18,2,1,2,1,1,1,16,4,5,2,9,0,6,11,2,4,1,0
22,31,8,2,2,1,1,1,1,15,6,7,2,3,3,10,11,2,2,0,0
22,45,9,2,3,0,2,2,1,8,19,5,8,4,9,15,11,2,0,1,0
22,17,23,0,2,0,0,1,0,12,22,2,8,8,3,9,5,0,0,0,0
22,13,0,0,1,0,0,0,1,5,14,1,2,4,6,20,13,5,2,0,0
22,1,27,3,1,2,2,1,2,6,8,4,3,3,5,6,12,3,3,0,0
22,36,29,1,4,0,0,1,0,16,7,5,4,8,2,7,10,1,0,0,0
22,43,15,1,2,0,1,1,1,5,15,2,6,2,5,10,7,1,1,0,0
22,40,24,1,2,0,0,2,0,14,13,5,6,5,3,10,8,0,0,0,0
22,26,8,1,2,0,1,1,1,29,10,6,8,10,2,9,7,2,2,0,0
22,6,17,3,0,2,2,0,2,16,15,9,3,3,5,12,8,2,0,0,0
22,24,36,3,1,2,3,1,2,15,9,7,5,6,0,8,8,0,2,0,0
22,31,15,1,0,2,0,0,1,9,8,2,0,1,5,11,13,1,4,0,0
22,40,22,4,3,2,1,2,0,14,12,8,5,9,2,8,7,1,1,0,1
22,43,23,0,2,0,0,1,0,18,9,6,6,7,2,9,8,3,1,0,0
22,29,13,1,0,2,0,0,1,10,5,3,2,5,3,14,11,3,2,0,0
22,45,0,0,2,0,0,0,1,11,14,2,4,6,4,5,6,3,2,0,0
22,9,1,1,2,0,1,1,1,7,8,2,2,11,4,14,11,2,7,0,0
22,18,27,1,2,0,0,1,0,14,14,7,9,10,3,9,10,1,1,0,0
22,8,40,2,2,1,1,0,2,9,16,5,8,6,5,11,10,3,1,0,0
22,15,18,0,3,0,0,1,0,4,23,0,11,1,8,12,15,0,0,2,0
22,17,45,1,2,0,1,1,1,12,7,6,4,2,2,9,22,1,6,0,0
22,23,29,0,3,0,0,3,0,8,12,2,5,5,5,9,6,0,0,0,0
22,36,9,1,3,0,0,2,0,14,7,4,4,4,2,9,10,1,2,0,0
22,1,24,1,3,0,0,2,0,12,16,6,9,0,6,7,12,0,0,0,0
22,0,43,3,1,2,0,1,0,16,8,5,4,7,5,13,17,0,2,0,0
22,13,6,2,0,2,2,0,2,15,9,5,4,6,8,8,10,0,0,0,0
22,27,31,3,0,2,2,0,2,17,8,8,3,9,9,13,4,3,1,0,0
22,22,26,1,3,0,0,1,0,9,26,1,9,3,5,11,14,3,3,0,0
22,43,8,0,2,0,0,2,0,20,9,5,6,8,1,9,5,1,0,0,0
22,24,23,2,1,2,2,1,2,21,7,5,2,4,5,8,15,0,1,0,0
22,45,27,0,1,0,0,0,1,10,16,3,6,7,5,11,11,1,3,0,0
22,6,15,0,2,0,0,2,0,6,15,2,6,2,7,17,11,4,1,0,0
22,18,36,2,1,2,1,0,2,8,9,2,3,4,4,8,13,0,1,0,0
22,26,17,1,1,1,1,0,2,16,2,3,1,7,1,13,14,3,4,0,0
22,29,22,0,0,1,0,0,1,16,8,5,1,9,3,13,19,3,5,0,0
22,9,0,2,4,0,0,2,0,9,14,5,7,7,4,7,11,3,3,0,0
22,40,1,0,2,0,0,0,1,6,13,2,4,5,3,15,10,4,3,0,0
22,31,13,1,1,1,0,1,0,12,7,5,2,1,2,16,14,2,2,0,0
22,8,24,3,1,2,2,0,2,10,16,7,6,4,9,5,8,1,3,0,0
